episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_min/policy_3,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_max/policy_3,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,policy_reward_mean/policy_3,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff,info/learner/policy_3/cur_kl_coeff,info/learner/policy_3/cur_lr,info/learner/policy_3/total_loss,info/learner/policy_3/policy_loss,info/learner/policy_3/vf_loss,info/learner/policy_3/vf_explained_var,info/learner/policy_3/kl,info/learner/policy_3/entropy,info/learner/policy_3/entropy_coeff
-3.0,-45.0,-13.005,60.0,72,4320,False,1740704,29018,403,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-27-23,1581521243,13.412304878234863,6154.5197949409485,61368,nvidia-gtc,10.142.0.61,6154.5197949409485,1740704,403,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.2325,-6.009868421052632,-11.025,5.24068261826995,5.762849979618684,2.198538099836363,445312,1740704,8618.138,47.841,4781.291,16.839,0.0,9.999999747378752e-05,-0.008096121,-0.008096121,9.904784e-06,-1.0,0.0009558142,0.07719964,0.0,0.0,9.999999747378752e-05,-0.003101309,-0.0031037882,2.4790616,0.71871823,0.0010159019,0.084184386,0.0,0.0,9.999999747378752e-05,-0.0044135135,-0.004416365,2.8512428,0.6972398,0.002141666,0.078980185,0.0,0.0,9.999999747378752e-05,-0.008097435,-0.00810274,5.301159,0.64195025,0.0055352896,0.21956499,0.0
-3.0,-45.0,-14.375,60.0,72,4320,False,1745024,29090,404,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-27-36,1581521256,13.096210479736328,6167.616005420685,61368,nvidia-gtc,10.142.0.61,6167.616005420685,1745024,404,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.2825,-7.102739726027397,-13.845238095238095,5.24400212255633,5.76495202350105,2.199196404033211,446208,1745024,8620.354,47.762,4798.543,17.018,0.0,9.999999747378752e-05,-0.003225101,-0.003225101,6.905011e-06,-1.0,0.0012221183,0.062667295,0.0,0.0,9.999999747378752e-05,0.00012689558,0.00012388645,3.0111759,0.71034116,0.00068131165,0.059302855,0.0,0.0,9.999999747378752e-05,-0.008614737,-0.008618374,3.6415892,0.6996872,0.0065761227,0.137352,0.0,0.0,9.999999747378752e-05,-0.0030985263,-0.003104625,6.0951343,0.4835253,0.0021640942,0.22828104,0.0
-3.0,-45.0,-14.2275,60.0,72,4320,False,1749344,29162,405,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-27-50,1581521270,13.412492275238037,6181.028497695923,61368,nvidia-gtc,10.142.0.61,6181.028497695923,1749344,405,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.95,-7.311643835616438,-13.363636363636363,5.244261459969823,5.7642273132662805,2.1971788828283016,447104,1749344,8677.109,47.3,4766.642,17.179,0.0,9.999999747378752e-05,-0.0008165852,-0.0008165852,5.9974245e-06,-1.0,0.0014880399,0.09915797,0.0,0.0,9.999999747378752e-05,-0.0057539702,-0.0057567973,2.8247561,0.7143995,0.0019661633,0.08762421,0.0,0.0,9.999999747378752e-05,-0.005993019,-0.0059965397,3.5218072,0.70069283,0.0024330849,0.113377295,0.0,0.0,9.999999747378752e-05,-0.0074132704,-0.0074200886,6.8232203,0.5161672,0.0012375646,0.09035818,0.0
-3.0,-45.0,-15.005,60.0,72,4320,False,1753664,29234,406,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-28-05,1581521285,13.782134532928467,6194.810632228851,61368,nvidia-gtc,10.142.0.61,6194.810632228851,1753664,406,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.075,-6.334375,-12.0703125,5.242393679292859,5.761645428968157,2.195615585283895,448384,1753664,8703.135,47.31,4730.655,17.095,0.0,9.999999747378752e-05,-0.0005925133,-0.0005925133,7.923317e-06,-1.0,0.000659691,0.07702297,0.0,0.0,9.999999747378752e-05,-0.007858153,-0.007860483,2.3279867,0.7298803,0.002643813,0.06753594,0.0,0.0,9.999999747378752e-05,-0.0033891005,-0.0033915734,2.4742029,0.7206515,0.0052636173,0.118901126,0.0,0.0,9.999999747378752e-05,-0.016089713,-0.016095903,6.1917663,0.5768412,0.0029896903,0.17349748,0.0
-3.0,-45.0,-14.435,60.0,72,4320,False,1757984,29306,407,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-28-20,1581521300,14.189155578613281,6208.999787807465,61368,nvidia-gtc,10.142.0.61,6208.999787807465,1757984,407,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.33,-6.1432926829268295,-11.36111111111111,5.239492019867161,5.75900268958286,2.1973773442927764,449664,1757984,8738.125,46.638,4740.571,17.206,0.0,9.999999747378752e-05,-0.0032444764,-0.0032444764,1.132883e-05,-1.0,0.0008432082,0.08501226,0.0,0.0,9.999999747378752e-05,-0.013453828,-0.013457206,3.3768256,0.6934471,0.0053253057,0.06869181,0.0,0.0,9.999999747378752e-05,-0.0055648186,-0.005568378,3.5614555,0.6744112,0.0044815238,0.16884226,0.0,0.0,9.999999747378752e-05,-0.01181515,-0.011821251,6.0930643,0.58488786,0.0028204408,0.13247474,0.0
-3.0,-45.0,-13.145,60.0,72,4320,False,1762304,29378,408,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-28-33,1581521313,13.058577060699463,6222.058364868164,61368,nvidia-gtc,10.142.0.61,6222.058364868164,1762304,408,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.38,-6.456081081081081,-11.691176470588236,5.235073198012174,5.7553241163216535,2.1951052962336743,450176,1762304,8787.078,46.532,4716.953,16.944,0.0,9.999999747378752e-05,-0.0146336835,-0.0146336835,5.661143e-06,-1.0,0.023893874,0.09371696,0.0,0.0,9.999999747378752e-05,-0.006161484,-0.00616437,2.8876395,0.73335093,0.0010866292,0.05372827,0.0,0.0,9.999999747378752e-05,-0.003917308,-0.003920564,3.2569683,0.69458866,0.0031001456,0.088797174,0.0,0.0,9.999999747378752e-05,-0.017033303,-0.017040225,6.92528,0.4649039,0.00084542437,0.10725087,0.0
-3.0,-45.0,-18.0525,60.0,72,4320,False,1766624,29450,409,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-28-47,1581521327,13.138410091400146,6235.196774959564,61368,nvidia-gtc,10.142.0.61,6235.196774959564,1766624,409,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.3475,-8.222222222222221,-13.048387096774194,5.241108942235121,5.757768951482535,2.194478189726795,451584,1766624,8609.496,46.226,4697.109,17.008,0.0,9.999999747378752e-05,-0.005986994,-0.005986994,1.5233174e-05,-1.0,0.0008737386,0.10954705,0.0,0.0,9.999999747378752e-05,0.00069089496,0.0006873635,3.5311294,0.6944878,0.0045378474,0.07903017,0.0,0.0,9.999999747378752e-05,-0.007812823,-0.007817297,4.4749565,0.6774438,0.004446395,0.2257897,0.0,0.0,9.999999747378752e-05,0.0019810614,0.0019745815,6.4800887,0.5311249,0.0029620042,0.14331724,0.0
-3.0,-45.0,-16.7675,60.0,72,4320,False,1770944,29522,410,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-29-02,1581521342,13.955552101135254,6249.1523270606995,61368,nvidia-gtc,10.142.0.61,6249.1523270606995,1770944,410,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.5075,-8.107142857142858,-11.816176470588236,5.239580585469404,5.756644959260757,2.195293289530223,452736,1770944,8619.488,46.7,4735.968,17.141,0.0,9.999999747378752e-05,-0.0058423975,-0.0058423975,1.3525184e-05,-1.0,0.001395033,0.09120708,0.0,0.0,9.999999747378752e-05,-0.012001916,-0.012005492,3.576976,0.6920907,0.00577312,0.08380066,0.0,0.0,9.999999747378752e-05,-0.007956588,-0.007960617,4.02459,0.679033,0.0052520363,0.15591484,0.0,0.0,9.999999747378752e-05,-0.006007399,-0.006013617,6.216009,0.5830544,0.0023826538,0.087703794,0.0
-3.0,-45.0,-13.0775,60.0,72,4320,False,1775264,29594,411,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-29-15,1581521355,13.148254632949829,6262.300581693649,61368,nvidia-gtc,10.142.0.61,6262.300581693649,1775264,411,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.7925,-6.4905063291139244,-10.7875,5.232914592812454,5.751750405930706,2.1928685497351803,453376,1775264,8655.809,46.739,4727.267,17.42,0.0,9.999999747378752e-05,-0.003814791,-0.003814791,5.7603843e-06,-1.0,0.0024478878,0.051039807,0.0,0.0,9.999999747378752e-05,-0.001174435,-0.0011768802,2.4414144,0.71261907,0.0013443169,0.054393362,0.0,0.0,9.999999747378752e-05,-0.0032341522,-0.0032370891,2.93801,0.6995744,0.00801947,0.13438004,0.0,0.0,9.999999747378752e-05,0.0038296557,0.0038231402,6.5148826,0.5688368,0.0007832002,0.1189212,0.0
-3.0,-45.0,-14.4725,60.0,72,4320,False,1779584,29666,412,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-29-29,1581521369,12.886184692382812,6275.186766386032,61368,nvidia-gtc,10.142.0.61,6275.186766386032,1779584,412,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.0,-6.773333333333333,-10.875,5.231049126695872,5.75147969257838,2.19271416577038,454272,1779584,8605.479,47.076,4718.151,17.116,0.0,9.999999747378752e-05,-0.0009762414,-0.0009762414,1.2531341e-05,-1.0,0.00096276426,0.07338205,0.0,0.0,9.999999747378752e-05,-0.0029119616,-0.0029150315,3.06533,0.7342507,0.0012622947,0.061116435,0.0,0.0,9.999999747378752e-05,0.00034533194,0.00034195432,3.3781707,0.6773775,0.0031419478,0.14265108,0.0,0.0,9.999999747378752e-05,-0.011190376,-0.011196656,6.280715,0.57318276,0.0031000657,0.17900978,0.0
-3.0,-45.0,-14.4,60.0,72,4320,False,1783904,29738,413,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-29-43,1581521383,13.765344619750977,6288.952111005783,61368,nvidia-gtc,10.142.0.61,6288.952111005783,1783904,413,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.3775,-5.907407407407407,-12.451923076923077,5.228893015681134,5.750783495316625,2.1931851014268067,455168,1783904,8609.887,47.625,4748.33,17.147,0.0,9.999999747378752e-05,-0.008916696,-0.008916696,7.765233e-06,-1.0,0.0022432539,0.123643585,0.0,0.0,9.999999747378752e-05,-0.006385814,-0.0063887644,2.951686,0.7076073,0.0016997497,0.051978827,0.0,0.0,9.999999747378752e-05,-0.0013316529,-0.0013346208,2.9683516,0.65864813,0.0025713127,0.17583935,0.0,0.0,9.999999747378752e-05,-0.0087352395,-0.008741213,5.977366,0.5747588,0.0013365783,0.1034298,0.0
-3.0,-45.0,-14.8875,60.0,72,4320,False,1788224,29810,414,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-29-58,1581521398,14.092757225036621,6303.04486823082,61368,nvidia-gtc,10.142.0.61,6303.04486823082,1788224,414,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.615,-7.2253086419753085,-11.523809523809524,5.237419841779524,5.753468437184502,2.1943098332777655,456064,1788224,8713.138,47.516,4745.169,16.811,0.0,9.999999747378752e-05,0.0009471899,0.0009471899,6.751415e-06,-1.0,0.00023092273,0.07163489,0.0,0.0,9.999999747378752e-05,-0.0012243462,-0.0012277098,3.3648405,0.6908674,0.0016490227,0.05980442,0.0,0.0,9.999999747378752e-05,-0.0068389834,-0.0068429788,3.9952104,0.68790925,0.004243514,0.19556148,0.0,0.0,9.999999747378752e-05,-0.011351362,-0.011357394,6.032376,0.5997005,0.0033089363,0.07468908,0.0
-3.0,-45.0,-16.14,60.0,72,4320,False,1792544,29882,415,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-30-12,1581521412,13.48007082939148,6316.524939060211,61368,nvidia-gtc,10.142.0.61,6316.524939060211,1792544,415,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.72,-7.21875,-12.15,5.2324974742641155,5.74818704910463,2.190982295084152,457216,1792544,8661.543,48.016,4803.009,16.77,0.0,9.999999747378752e-05,-0.004764035,-0.004764035,8.11015e-06,-1.0,0.00036300835,0.059148714,0.0,0.0,9.999999747378752e-05,-5.8786434e-05,-6.205295e-05,3.266324,0.7071648,0.002282959,0.073893234,0.0,0.0,9.999999747378752e-05,-0.0017898895,-0.001793403,3.5150044,0.69868577,0.0029101183,0.18638422,0.0,0.0,9.999999747378752e-05,0.008160785,0.008154056,6.738254,0.54455006,0.0014007995,0.11864498,0.0
-3.0,-45.0,-13.3325,60.0,72,4320,False,1796864,29954,416,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-30-26,1581521426,13.861368656158447,6330.38630771637,61368,nvidia-gtc,10.142.0.61,6330.38630771637,1796864,416,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.5725,-6.647260273972603,-11.63,5.232814623589405,5.746276546497718,2.1894707114583714,458240,1796864,8630.837,48.291,4841.128,16.778,0.0,9.999999747378752e-05,-0.0014552469,-0.0014552469,1.1026463e-05,-1.0,0.0005254138,0.09008161,0.0,0.0,9.999999747378752e-05,-0.0023008143,-0.0023030702,2.2583244,0.7344791,0.002746584,0.08555275,0.0,0.0,9.999999747378752e-05,0.0073614446,0.007358012,3.4335368,0.68381774,0.0021117944,0.16057697,0.0,0.0,9.999999747378752e-05,-0.0007852446,-0.0007913504,6.1084633,0.5921583,0.00017867921,0.072331354,0.0
-3.0,-45.0,-14.3675,60.0,72,4320,False,1801184,30026,417,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-30-40,1581521440,13.171895503997803,6343.558203220367,61368,nvidia-gtc,10.142.0.61,6343.558203220367,1801184,417,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.295,-6.149390243902439,-12.12,5.224387470982368,5.74347335581935,2.189371488707749,459136,1801184,8538.27,48.548,4831.65,16.884,0.0,9.999999747378752e-05,-0.009786147,-0.009786147,7.366838e-06,-1.0,0.003930501,0.121891975,0.0,0.0,9.999999747378752e-05,-0.0046632104,-0.004666334,3.1226773,0.72030234,0.0021666018,0.067939594,0.0,0.0,9.999999747378752e-05,0.0016191759,0.0016157939,3.385234,0.67758876,0.004398475,0.104422376,0.0,0.0,9.999999747378752e-05,-0.0032884276,-0.0032954377,7.0036664,0.5033447,0.0016018777,0.15141091,0.0
-3.0,-45.0,-14.515,60.0,72,4320,False,1805504,30098,418,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-30-54,1581521454,13.345240354537964,6356.903443574905,61368,nvidia-gtc,10.142.0.61,6356.903443574905,1805504,418,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.9225,-6.753205128205129,-11.625,5.227933003702832,5.74525740601797,2.18897395256694,460032,1805504,8517.56,48.882,4880.67,17.165,0.0,9.999999747378752e-05,-0.0077697616,-0.0077697616,1.3422024e-05,-1.0,0.0010402899,0.12851758,0.0,0.0,9.999999747378752e-05,-0.0010626208,-0.0010657844,3.1635375,0.7205248,0.0007741839,0.051449258,0.0,0.0,9.999999747378752e-05,-0.0013548085,-0.0013585363,3.7265258,0.68470776,0.001720342,0.12581214,0.0,0.0,9.999999747378752e-05,-0.007928039,-0.007933238,5.20494,0.6464652,0.001364921,0.11618785,0.0
-3.0,-45.0,-16.62,60.0,72,4320,False,1809824,30170,419,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-31-09,1581521469,14.423471689224243,6371.32691526413,61368,nvidia-gtc,10.142.0.61,6371.32691526413,1809824,419,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.075,-6.95,-11.3671875,5.220006495178398,5.741067070886338,2.1877399885030475,461440,1809824,8631.902,49.368,4894.402,16.994,0.0,9.999999747378752e-05,-0.0055920617,-0.0055920617,6.435679e-06,-1.0,0.0011642027,0.11931734,0.0,0.0,9.999999747378752e-05,-0.0049558757,-0.004959767,3.8924866,0.68095964,0.0020020285,0.10112532,0.0,0.0,9.999999747378752e-05,-0.0035531984,-0.0035564613,3.2641091,0.6834871,0.002756871,0.16870569,0.0,0.0,9.999999747378752e-05,0.005113837,0.0051080743,5.757488,0.6153737,0.0012542951,0.10366113,0.0
-3.0,-45.0,-15.17,60.0,72,4320,False,1814144,30242,420,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-31-23,1581521483,13.247666597366333,6384.574581861496,61368,nvidia-gtc,10.142.0.61,6384.574581861496,1814144,420,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.9925,-7.577702702702703,-11.681818181818182,5.226509556121443,5.74246325230313,2.188828138514073,462336,1814144,8607.0,49.431,4849.009,16.826,0.0,9.999999747378752e-05,-0.0014063115,-0.0014063115,1.4004866e-05,-1.0,0.00087559846,0.10182949,0.0,0.0,9.999999747378752e-05,0.0005592153,0.0005561945,3.0201128,0.73525447,0.00090241013,0.05027895,0.0,0.0,9.999999747378752e-05,-0.0056817704,-0.0056863837,4.61259,0.6492831,0.0061216108,0.19888067,0.0,0.0,9.999999747378752e-05,-0.0035146417,-0.003520557,5.919049,0.61473244,0.000988296,0.15530217,0.0
-3.0,-45.0,-15.6825,60.0,72,4320,False,1818464,30314,421,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-31-38,1581521498,14.165823221206665,6398.740405082703,61368,nvidia-gtc,10.142.0.61,6398.740405082703,1818464,421,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.085,-7.145833333333333,-11.905172413793103,5.223132431871908,5.738218631421319,2.1888207926193415,463744,1818464,8663.887,49.342,4894.126,16.516,0.0,9.999999747378752e-05,0.00051982113,0.00051982113,9.617754e-06,-1.0,0.00068029884,0.091675706,0.0,0.0,9.999999747378752e-05,-0.0019176706,-0.0019213171,3.6427956,0.7061366,0.0007973757,0.045349054,0.0,0.0,9.999999747378752e-05,-0.005972762,-0.005976738,3.9718711,0.665705,0.0015728934,0.15261783,0.0,0.0,9.999999747378752e-05,-0.0093504265,-0.0093572,6.7733936,0.5357816,0.0019652168,0.17893918,0.0
-3.0,-45.0,-13.9525,59.63,72,4283,False,1822747,30386,422,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-31-52,1581521512,13.430012702941895,6412.1704177856445,61368,nvidia-gtc,10.142.0.61,6412.1704177856445,1822747,422,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.515,-6.7368421052631575,-12.197368421052632,5.219154660556674,5.7366853022026945,2.1867712813979576,464512,1822747,8729.822,48.925,4883.141,16.586,0.0,9.999999747378752e-05,-0.0037754746,-0.0037754746,7.281124e-06,-1.0,0.0008116681,0.08742822,0.0,0.0,9.999999747378752e-05,-0.0042646364,-0.004267776,3.1386387,0.71540546,0.0019320715,0.07108661,0.0,0.0,9.999999747378752e-05,-0.0010976895,-0.001101738,4.0484195,0.6589997,0.0025636205,0.16924909,0.0,0.0,9.999999747378752e-05,-0.0043639815,-0.0043704472,6.4695683,0.54695755,0.0008242684,0.15081325,0.0
-3.0,-45.0,-12.74,59.63,72,4320,False,1827067,30458,423,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-32-06,1581521526,12.900290727615356,6425.07070851326,61368,nvidia-gtc,10.142.0.61,6425.07070851326,1827067,423,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.835,-6.05,-12.460526315789474,5.219779331504554,5.736040580126679,2.18490779866271,465280,1827067,8687.711,48.035,4840.091,16.409,0.0,9.999999747378752e-05,-0.002055822,-0.002055822,6.414015e-06,-1.0,0.004441181,0.08413022,0.0,0.0,9.999999747378752e-05,-0.00027292996,-0.00027545716,2.5273259,0.72037596,0.00089152803,0.0400239,0.0,0.0,9.999999747378752e-05,-0.0053891595,-0.0053917137,2.5557733,0.71768504,0.007133107,0.13942914,0.0,0.0,9.999999747378752e-05,-0.00019318114,-0.00019921114,6.0331626,0.5911216,0.0023360644,0.14647363,0.0
-3.0,-45.0,-17.775,60.0,72,4320,False,1831387,30530,424,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-32-21,1581521541,14.499311208724976,6439.570019721985,61368,nvidia-gtc,10.142.0.61,6439.570019721985,1831387,424,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.335,-8.19277108433735,-10.705882352941176,5.223031075660112,5.736817420114135,2.1870666838009303,466816,1831387,8712.186,47.805,4856.204,16.798,0.0,9.999999747378752e-05,-0.004662469,-0.004662469,8.184589e-06,-1.0,0.0012274379,0.099993885,0.0,0.0,9.999999747378752e-05,-0.003478721,-0.0034826202,3.898529,0.6979602,0.0011149809,0.06667171,0.0,0.0,9.999999747378752e-05,-0.0013728051,-0.001377537,4.73058,0.6691243,0.0016973809,0.12541023,0.0,0.0,9.999999747378752e-05,0.00035228394,0.00034586093,6.422577,0.5855743,0.0020623605,0.15322977,0.0
-3.0,-45.0,-16.19,59.65,72,4285,False,1835672,30602,425,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-32-35,1581521555,14.232314586639404,6453.802334308624,61368,nvidia-gtc,10.142.0.61,6453.802334308624,1835672,425,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.4675,-7.411585365853658,-12.15,5.2234074606078,5.736246678984324,2.1854663992619576,468096,1835672,8803.723,47.926,4839.634,16.635,0.0,9.999999747378752e-05,-0.0076278076,-0.0076278076,7.713397e-06,-1.0,0.0043493067,0.11207038,0.0,0.0,9.999999747378752e-05,-0.0025921192,-0.002594941,2.821941,0.6845997,0.001964719,0.05157196,0.0,0.0,9.999999747378752e-05,-0.0034356934,-0.0034397205,4.0281534,0.6739455,0.004102665,0.14526765,0.0,0.0,9.999999747378752e-05,-0.012735097,-0.01274167,6.5751863,0.47877854,0.0019209873,0.20777933,0.0
-3.0,-45.0,-17.955,60.0,72,4320,False,1839992,30674,426,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-32-50,1581521570,14.23737907409668,6468.039713382721,61368,nvidia-gtc,10.142.0.61,6468.039713382721,1839992,426,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.4675,-7.7756410256410255,-12.284722222222221,5.222159753721533,5.734371348213496,2.184809287090465,469760,1839992,8823.31,47.057,4858.464,16.831,0.0,9.999999747378752e-05,0.0015051828,0.0015051828,1.4223218e-05,-1.0,0.0002957955,0.09286574,0.0,0.0,9.999999747378752e-05,-0.0028522704,-0.0028563458,4.0739784,0.6921815,0.002933823,0.07528641,0.0,0.0,9.999999747378752e-05,-0.00073795125,-0.0007424968,4.5475965,0.6691989,0.0045010066,0.15587814,0.0,0.0,9.999999747378752e-05,-0.0031810747,-0.0031870832,6.0054474,0.5840436,0.0029583036,0.15518437,0.0
-3.0,-45.0,-14.795,60.0,72,4320,False,1844312,30746,427,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-33-04,1581521584,12.883800029754639,6480.923513412476,61368,nvidia-gtc,10.142.0.61,6480.923513412476,1844312,427,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.85,-6.675,-11.326086956521738,5.212720769139826,5.730928685909111,2.1850957778868167,470528,1844312,8822.283,47.079,4830.65,16.672,0.0,9.999999747378752e-05,-0.017549997,-0.017549997,6.2285744e-06,-1.0,0.003081233,0.07522502,0.0,0.0,9.999999747378752e-05,-0.0013318117,-0.0013348499,3.039787,0.72987264,0.0014651413,0.052947104,0.0,0.0,9.999999747378752e-05,-0.0024454729,-0.0024486468,3.1756148,0.69890696,0.0017280522,0.13666382,0.0,0.0,9.999999747378752e-05,-0.0075921677,-0.0075984127,6.248297,0.5881571,0.0015036046,0.13665883,0.0
-3.0,-45.0,-12.26,60.0,72,4320,False,1848632,30818,428,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_15-33-18,1581521598,13.281485319137573,6494.204998731613,61368,nvidia-gtc,10.142.0.61,6494.204998731613,1848632,428,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.925,-6.1838235294117645,-11.210526315789474,5.218964226047879,5.731807579029304,2.1848377740119203,471424,1848632,8853.251,46.517,4793.678,16.603,0.0,9.999999747378752e-05,-0.003183541,-0.003183541,5.1183288e-06,-1.0,0.0031438689,0.082959525,0.0,0.0,9.999999747378752e-05,-0.0066822097,-0.0066845366,2.3252795,0.71942586,0.0016031046,0.056916915,0.0,0.0,9.999999747378752e-05,-0.0035044001,-0.0035071513,2.7539327,0.6834392,0.0027703189,0.105239704,0.0,0.0,9.999999747378752e-05,-0.0038316913,-0.003837962,6.265171,0.58637065,0.002280269,0.10893086,0.0
